 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.1000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.1581694678E+01   0.1280573484E+01  -0.1961901223E-06   0.2738202329E+02   0.2890738510E+01  -0.5366198773E-04   0.8896979978E+01  -0.1268195569E-12   0.3966760888E-12
  -0.2253127696E+00   0.6934414017E+00   0.0000000000E+00   0.2738208407E+02   0.2890799538E+01  -0.3937162032E-07   0.8896972360E+01  -0.5229507952E-05  -0.1699169692E-05
  -0.5454702984E-16   0.1678784957E-15   0.7291274386E+00   0.2738207702E+02   0.2890806812E+01   0.7435002064E-07   0.8896982215E+01   0.5229507683E-05   0.1699170486E-05
   0.1807007314E+01   0.5871324960E+00   0.7291276348E+00   0.2738202329E+02   0.2890738510E+01  -0.5366198794E-04   0.8896979978E+01  -0.1332624976E-12   0.4003089785E-12
   0.1581694678E+01   0.1280573484E+01   0.7291276348E+00   0.2738202329E+02   0.2890738509E+01  -0.5366198825E-04   0.8896979977E+01   0.1314943649E-12  -0.3986223340E-12
  -0.2253127696E+00   0.6934414017E+00   0.7291274386E+00   0.2738208407E+02   0.2890799538E+01  -0.3937213837E-07   0.8896972359E+01   0.5229507956E-05   0.1699169693E-05
   0.3614014762E+01   0.1174264579E+01  -0.7796122250E-16   0.2738208407E+02   0.2890799538E+01  -0.3937176390E-07   0.8896972360E+01   0.5229507941E-05   0.1699169696E-05
   0.3388701992E+01   0.1867705980E+01   0.2566007742E-15   0.2738207702E+02   0.2890806812E+01   0.7434824439E-07   0.8896982215E+01   0.5229507696E-05   0.1699170493E-05
   0.3614014762E+01   0.1174264579E+01   0.7291274386E+00   0.2738208407E+02   0.2890799538E+01  -0.3937178350E-07   0.8896972359E+01  -0.5229507941E-05  -0.1699169690E-05
   0.3388701992E+01   0.1867705980E+01   0.7291274386E+00   0.2738207702E+02   0.2890806812E+01   0.7434837574E-07   0.8896982214E+01  -0.5229507690E-05  -0.1699170495E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.4000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2403341428E+02   0.6239469555E+01   0.7400818881E-07   0.1224564227E+02  -0.4896248876E-05  -0.2494763878E-05
   0.1692912297E+01   0.8625821430E+00  -0.1960673433E-06   0.2403336093E+02   0.6239400978E+01  -0.5361133639E-04   0.1224564239E+02   0.1888461143E-12  -0.3764834059E-12
   0.1361895564E+01   0.1512239061E+01  -0.1960673435E-06   0.2403336093E+02   0.6239400977E+01  -0.5361133712E-04   0.1224564239E+02  -0.1878966689E-12   0.3736474215E-12
  -0.3310169302E+00   0.6496573047E+00   0.0000000000E+00   0.2403342402E+02   0.6239459592E+01  -0.3903033214E-07   0.1224563511E+02  -0.4896249263E-05  -0.2494763134E-05
  -0.8013744806E-16   0.1572785975E-15   0.7291274386E+00   0.2403341428E+02   0.6239469554E+01   0.7400756814E-07   0.1224564226E+02   0.4896248875E-05   0.2494763876E-05
   0.1692912297E+01   0.8625821430E+00   0.7291276347E+00   0.2403336093E+02   0.6239400977E+01  -0.5361133605E-04   0.1224564239E+02  -0.1927281615E-12   0.3712368576E-12
   0.1361895564E+01   0.1512239061E+01   0.7291276347E+00   0.2403336093E+02   0.6239400976E+01  -0.5361133711E-04   0.1224564238E+02   0.1909830193E-12  -0.3710185346E-12
  -0.3310169302E+00   0.6496573047E+00   0.7291274386E+00   0.2403342401E+02   0.6239459591E+01  -0.3903078621E-07   0.1224563511E+02   0.4896249269E-05   0.2494763137E-05
   0.3385824792E+01   0.1725163899E+01  -0.7796122250E-16   0.2403342402E+02   0.6239459592E+01  -0.3903101463E-07   0.1224563511E+02   0.4896249253E-05   0.2494763136E-05
   0.3054807862E+01   0.2374821204E+01   0.2566007742E-15   0.2403341428E+02   0.6239469554E+01   0.7400808174E-07   0.1224564226E+02   0.4896248885E-05   0.2494763888E-05
   0.3385824792E+01   0.1725163899E+01   0.7291274386E+00   0.2403342401E+02   0.6239459592E+01  -0.3903039502E-07   0.1224563511E+02  -0.4896249256E-05  -0.2494763132E-05
   0.3054807862E+01   0.2374821204E+01   0.7291274386E+00   0.2403341428E+02   0.6239469553E+01   0.7400786845E-07   0.1224564226E+02  -0.4896248883E-05  -0.2494763883E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.5000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1981385380E+02   0.1045903004E+02   0.7404587475E-07   0.1439561356E+02  -0.4515781140E-05  -0.3280907578E-05
   0.1537132160E+01   0.1116792158E+01  -0.1991580712E-06   0.1981379871E+02   0.1045896030E+02  -0.5495978635E-04   0.1439561608E+02   0.2563690751E-12  -0.3533637441E-12
   0.1108562064E+01   0.1706668290E+01  -0.1991580718E-06   0.1981379871E+02   0.1045896030E+02  -0.5495978530E-04   0.1439561608E+02  -0.2519998957E-12   0.3472670594E-12
  -0.4285703554E+00   0.5898764889E+00   0.0000000000E+00   0.1981386545E+02   0.1045901815E+02  -0.3906487286E-07   0.1439560974E+02  -0.4515781664E-05  -0.3280906889E-05
  -0.1037546164E-15   0.1428059781E-15   0.7291274386E+00   0.1981385380E+02   0.1045903004E+02   0.7404654058E-07   0.1439561356E+02   0.4515781143E-05   0.3280907579E-05
   0.1537132160E+01   0.1116792158E+01   0.7291276377E+00   0.1981379871E+02   0.1045896030E+02  -0.5495978642E-04   0.1439561608E+02  -0.2559097778E-12   0.3507788727E-12
   0.1108562064E+01   0.1706668290E+01   0.7291276377E+00   0.1981379870E+02   0.1045896029E+02  -0.5495978537E-04   0.1439561608E+02   0.2525433724E-12  -0.3477188429E-12
  -0.4285703554E+00   0.5898764889E+00   0.7291274386E+00   0.1981386545E+02   0.1045901815E+02  -0.3906499453E-07   0.1439560973E+02   0.4515781665E-05   0.3280906890E-05
   0.3074264579E+01   0.2233583959E+01  -0.7796122250E-16   0.1981386545E+02   0.1045901816E+02  -0.3906298364E-07   0.1439560974E+02   0.4515781646E-05   0.3280906886E-05
   0.2645694223E+01   0.2823460448E+01   0.2566007742E-15   0.1981385380E+02   0.1045903004E+02   0.7404372228E-07   0.1439561356E+02   0.4515781156E-05   0.3280907596E-05
   0.3074264579E+01   0.2233583959E+01   0.7291274386E+00   0.1981386545E+02   0.1045901815E+02  -0.3906311662E-07   0.1439560974E+02  -0.4515781649E-05  -0.3280906878E-05
